Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-11-12,Straight Outta Compton,2015,https://letterboxd.com/claycarson/film/straight-outta-compton/,4.5,,,2016-01-20
2019-11-12,Sicario,2015,https://letterboxd.com/claycarson/film/sicario-2015/,4,,,2016-01-21
2019-11-12,Entourage,2015,https://letterboxd.com/claycarson/film/entourage/,3,,,2016-02-01
2019-11-12,Rent-a-Kid,1995,https://letterboxd.com/claycarson/film/rent-a-kid/,3.5,,,2016-02-12
2019-11-12,Deadpool,2016,https://letterboxd.com/claycarson/film/deadpool/,3.5,,,2016-02-16
2019-11-12,Whiplash,2014,https://letterboxd.com/claycarson/film/whiplash-2014/,4.5,,,2016-02-21
2019-11-12,The Notebook,2004,https://letterboxd.com/claycarson/film/the-notebook/,2.5,,,2016-02-22
2019-11-12,The Ugly Truth,2009,https://letterboxd.com/claycarson/film/the-ugly-truth/,2.5,,,2016-02-22
2019-11-12,Miss Congeniality,2000,https://letterboxd.com/claycarson/film/miss-congeniality/,2.5,,,2016-02-22
2019-11-12,The Internship,2013,https://letterboxd.com/claycarson/film/the-internship/,1.5,,,2016-02-22
2019-11-12,Hall Pass,2011,https://letterboxd.com/claycarson/film/hall-pass/,1.5,,,2016-02-22
2019-11-12,Fantastic Mr. Fox,2009,https://letterboxd.com/claycarson/film/fantastic-mr-fox/,2.5,,,2016-02-22
2019-11-12,Marley & Me,2008,https://letterboxd.com/claycarson/film/marley-me/,2.5,,,2016-02-22
2019-11-12,Behind Enemy Lines,2001,https://letterboxd.com/claycarson/film/behind-enemy-lines-2001/,3.5,,,2016-02-22
2019-11-12,"Crazy, Stupid, Love.",2011,https://letterboxd.com/claycarson/film/crazy-stupid-love/,2.5,,,2016-02-22
2019-11-12,Love & Other Drugs,2010,https://letterboxd.com/claycarson/film/love-other-drugs/,2,,,2016-02-22
2019-11-12,Bubble Boy,2001,https://letterboxd.com/claycarson/film/bubble-boy/,1,,,2016-02-22
2019-11-12,Sisters,2015,https://letterboxd.com/claycarson/film/sisters-2015/,2.5,,,2016-03-22
2019-11-12,Zodiac,2007,https://letterboxd.com/claycarson/film/zodiac/,3.5,,,2016-03-30
2019-11-12,Scarface,1983,https://letterboxd.com/claycarson/film/scarface-1983/,3,,,2016-03-30
2019-11-12,Kill Bill: Vol. 1,2003,https://letterboxd.com/claycarson/film/kill-bill-vol-1/,2.5,,,2016-03-31
2019-11-12,Batman v Superman: Dawn of Justice,2016,https://letterboxd.com/claycarson/film/batman-v-superman-dawn-of-justice/,1.5,,,2016-04-03
2019-11-12,Lucy,2014,https://letterboxd.com/claycarson/film/lucy-2014/,3,,,2016-04-13
2019-11-12,The Princess Bride,1987,https://letterboxd.com/claycarson/film/the-princess-bride/,3,,,2016-04-17
2019-11-12,Jurassic World,2015,https://letterboxd.com/claycarson/film/jurassic-world/,3,,,2016-04-27
2019-11-12,Everybody Wants Some!!,2016,https://letterboxd.com/claycarson/film/everybody-wants-some/,2.5,,,2016-05-01
2019-11-12,The Man from U.N.C.L.E.,2015,https://letterboxd.com/claycarson/film/the-man-from-uncle/,3.5,,,2016-05-04
2019-11-12,Harry Potter and the Goblet of Fire,2005,https://letterboxd.com/claycarson/film/harry-potter-and-the-goblet-of-fire/,3,,,2016-05-12
2019-11-12,Harry Potter and the Prisoner of Azkaban,2004,https://letterboxd.com/claycarson/film/harry-potter-and-the-prisoner-of-azkaban/,3,,,2016-05-12
2019-11-12,Harry Potter and the Deathly Hallows: Part 2,2011,https://letterboxd.com/claycarson/film/harry-potter-and-the-deathly-hallows-part-2/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Half-Blood Prince,2009,https://letterboxd.com/claycarson/film/harry-potter-and-the-half-blood-prince/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Order of the Phoenix,2007,https://letterboxd.com/claycarson/film/harry-potter-and-the-order-of-the-phoenix/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Deathly Hallows: Part 1,2010,https://letterboxd.com/claycarson/film/harry-potter-and-the-deathly-hallows-part-1/,2.5,,,2016-06-03
2019-11-12,The Right Stuff,1983,https://letterboxd.com/claycarson/film/the-right-stuff/,4,,,2016-06-03
2019-11-12,The Lobster,2015,https://letterboxd.com/claycarson/film/the-lobster/,3.5,,,2016-06-04
2019-11-12,Ted 2,2015,https://letterboxd.com/claycarson/film/ted-2/,2,,,2016-07-12
2019-11-12,Swingers,1996,https://letterboxd.com/claycarson/film/swingers/,3,,,2016-07-12
2019-11-12,The Talented Mr. Ripley,1999,https://letterboxd.com/claycarson/film/the-talented-mr-ripley/,3,,,2016-07-26
2019-11-12,Jason Bourne,2016,https://letterboxd.com/claycarson/film/jason-bourne/,3,,,2016-08-03
2019-11-12,Tony Robbins: I Am Not Your Guru,2016,https://letterboxd.com/claycarson/film/tony-robbins-i-am-not-your-guru/,3,,,2016-08-12
2019-11-12,Zack and Miri Make a Porno,2008,https://letterboxd.com/claycarson/film/zack-and-miri-make-a-porno/,3,,,2016-08-13
2019-11-12,13 Hours: The Secret Soldiers of Benghazi,2016,https://letterboxd.com/claycarson/film/13-hours-the-secret-soldiers-of-benghazi/,3.5,,,2016-08-19
2019-11-12,The Nice Guys,2016,https://letterboxd.com/claycarson/film/the-nice-guys/,3.5,,,2016-09-02
2019-11-12,The Fundamentals of Caring,2016,https://letterboxd.com/claycarson/film/the-fundamentals-of-caring/,3.5,,,2016-09-06
2019-11-12,Steve Jobs,2015,https://letterboxd.com/claycarson/film/steve-jobs/,3,,,2016-10-04
2019-11-12,The Revenant,2015,https://letterboxd.com/claycarson/film/the-revenant-2015/,3,,,2016-10-05
2019-11-12,Ride Along 2,2016,https://letterboxd.com/claycarson/film/ride-along-2/,3,,,2016-10-09
2019-11-12,Carpool,1996,https://letterboxd.com/claycarson/film/carpool/,4,,,2016-11-02
2019-11-12,The Stupids,1996,https://letterboxd.com/claycarson/film/the-stupids/,2.5,,,2016-11-02
2019-11-12,Before the Flood,2016,https://letterboxd.com/claycarson/film/before-the-flood-2016/,2.5,,,2016-11-05
2019-11-12,Everest,2015,https://letterboxd.com/claycarson/film/everest-2015/,3.5,,,2016-11-05
2019-11-12,War Dogs,2016,https://letterboxd.com/claycarson/film/war-dogs-2016/,3.5,,,2016-11-23
2019-11-12,Hell or High Water,2016,https://letterboxd.com/claycarson/film/hell-or-high-water/,4.5,,,2016-11-25
2019-11-12,Superman Returns,2006,https://letterboxd.com/claycarson/film/superman-returns/,2.5,,,2016-11-28
2019-11-12,Nick and Norah's Infinite Playlist,2008,https://letterboxd.com/claycarson/film/nick-and-norahs-infinite-playlist/,2.5,,,2016-11-28
2019-11-12,Bolt,2008,https://letterboxd.com/claycarson/film/bolt/,2.5,,,2016-11-28
2019-11-12,Four Christmases,2008,https://letterboxd.com/claycarson/film/four-christmases/,2.5,,,2016-11-28
2019-11-12,Doubt,2008,https://letterboxd.com/claycarson/film/doubt/,2.5,,,2016-11-28
2019-11-12,Duplicity,2009,https://letterboxd.com/claycarson/film/duplicity/,2.5,,,2016-11-28
2019-11-12,Away We Go,2009,https://letterboxd.com/claycarson/film/away-we-go/,2.5,,,2016-11-28
2019-11-12,Public Enemies,2009,https://letterboxd.com/claycarson/film/public-enemies-2009/,2.5,,,2016-11-28
2019-11-12,Valentine's Day,2010,https://letterboxd.com/claycarson/film/valentines-day/,2,,,2016-11-28
2019-11-12,Going the Distance,2010,https://letterboxd.com/claycarson/film/going-the-distance-2010/,2,,,2016-11-28
2019-11-12,Arrival,2016,https://letterboxd.com/claycarson/film/arrival-2016/,3.5,,,2016-12-04
2019-11-12,Die Hard,1988,https://letterboxd.com/claycarson/film/die-hard/,3.5,,,2016-12-21
2019-11-12,La La Land,2016,https://letterboxd.com/claycarson/film/la-la-land/,3,,,2016-12-28
2019-11-12,Rogue One: A Star Wars Story,2016,https://letterboxd.com/claycarson/film/rogue-one-a-star-wars-story/,3,,,2016-12-28
2019-11-12,Minimalism: A Documentary About the Important Things,2015,https://letterboxd.com/claycarson/film/minimalism-a-documentary-about-the-important-things/,2.5,,,2016-12-28
2019-11-12,Fastball,2016,https://letterboxd.com/claycarson/film/fastball/,2,,,2016-12-28
2019-11-12,Whiskey Tango Foxtrot,2016,https://letterboxd.com/claycarson/film/whiskey-tango-foxtrot/,2.5,,,2016-12-29
2019-11-12,Fences,2016,https://letterboxd.com/claycarson/film/fences-2016/,2,,,2017-01-03
2019-11-12,The Last Man on the Moon,2014,https://letterboxd.com/claycarson/film/the-last-man-on-the-moon/,2.5,,,2017-01-03
2019-11-12,One Flew Over the Cuckoo's Nest,1975,https://letterboxd.com/claycarson/film/one-flew-over-the-cuckoos-nest/,4,,,2017-01-07
2019-11-12,Moonlight,2016,https://letterboxd.com/claycarson/film/moonlight-2016/,4,,,2017-01-21
2019-11-12,The Accountant,2016,https://letterboxd.com/claycarson/film/the-accountant-2016/,3.5,,,2017-01-28
2019-11-12,Hidden Figures,2016,https://letterboxd.com/claycarson/film/hidden-figures/,4,,,2017-01-29
2019-11-12,Keanu,2016,https://letterboxd.com/claycarson/film/keanu/,3.5,,,2017-02-15
2019-11-12,Lion,2016,https://letterboxd.com/claycarson/film/lion/,3.5,,,2017-02-15
2019-11-12,Central Intelligence,2016,https://letterboxd.com/claycarson/film/central-intelligence/,2.5,,,2017-02-15
2019-11-12,The Edge of Seventeen,2016,https://letterboxd.com/claycarson/film/the-edge-of-seventeen/,3.5,,,2017-02-18
2019-11-12,Zoolander 2,2016,https://letterboxd.com/claycarson/film/zoolander-2/,1,,,2017-02-21
2019-11-12,Hacksaw Ridge,2016,https://letterboxd.com/claycarson/film/hacksaw-ridge/,2.5,,,2017-02-28
2019-11-12,Mike and Dave Need Wedding Dates,2016,https://letterboxd.com/claycarson/film/mike-and-dave-need-wedding-dates/,4,,,2017-02-28
2019-11-12,Get Out,2017,https://letterboxd.com/claycarson/film/get-out-2017/,5,,,2017-03-01
2019-11-12,The Kid,2000,https://letterboxd.com/claycarson/film/the-kid-2000/,2.5,,,2017-03-04
2019-11-12,A Kid in King Arthur's Court,1995,https://letterboxd.com/claycarson/film/a-kid-in-king-arthurs-court/,2.5,,,2017-03-04
2019-11-12,Man of the House,1995,https://letterboxd.com/claycarson/film/man-of-the-house/,2.5,,,2017-03-04
2019-11-12,Operation Dumbo Drop,1995,https://letterboxd.com/claycarson/film/operation-dumbo-drop/,2.5,,,2017-03-04
2019-11-12,Harriet the Spy,1996,https://letterboxd.com/claycarson/film/harriet-the-spy/,2.5,,,2017-03-04
2019-11-12,Doctor Strange,2016,https://letterboxd.com/claycarson/film/doctor-strange-2016/,2.5,,,2017-03-10
2019-11-12,10 Cloverfield Lane,2016,https://letterboxd.com/claycarson/film/10-cloverfield-lane/,3,,,2017-03-18
2019-11-12,Why Him?,2016,https://letterboxd.com/claycarson/film/why-him/,3,,,2017-03-31
2019-11-12,Suicide Squad,2016,https://letterboxd.com/claycarson/film/suicide-squad-2016/,1,,,2017-04-20
2019-11-12,Neighbors 2: Sorority Rising,2016,https://letterboxd.com/claycarson/film/neighbors-2-sorority-rising/,2.5,,,2017-04-20
2019-11-12,London Has Fallen,2016,https://letterboxd.com/claycarson/film/london-has-fallen/,2.5,,,2017-05-05
2019-11-12,Magnus,2016,https://letterboxd.com/claycarson/film/magnus-2016/,2.5,,,2017-06-02
2019-11-12,Search Party,2014,https://letterboxd.com/claycarson/film/search-party/,2.5,,,2017-06-05
2019-11-12,War on Everyone,2016,https://letterboxd.com/claycarson/film/war-on-everyone/,2.5,,,2017-06-05
2019-11-12,Baby Driver,2017,https://letterboxd.com/claycarson/film/baby-driver/,4.5,,,2017-07-23
2019-11-12,Keeping Up with the Joneses,2016,https://letterboxd.com/claycarson/film/keeping-up-with-the-joneses/,2.5,,,2017-08-02
2019-11-12,Dunkirk,2017,https://letterboxd.com/claycarson/film/dunkirk-2017/,4,,,2017-08-18
2019-11-12,Guardians of the Galaxy Vol. 2,2017,https://letterboxd.com/claycarson/film/guardians-of-the-galaxy-vol-2/,3.5,,,2017-08-24
2019-11-12,Nerve,2016,https://letterboxd.com/claycarson/film/nerve-2016/,3,,,2017-08-28
2019-11-12,Money Monster,2016,https://letterboxd.com/claycarson/film/money-monster/,3,,,2017-09-21
2019-11-12,The Big Sick,2017,https://letterboxd.com/claycarson/film/the-big-sick/,3,,,2017-10-01
2019-11-12,Circle,2015,https://letterboxd.com/claycarson/film/circle-2015/,2,,,2017-10-03
2019-11-12,Cocaine Cowboys,2006,https://letterboxd.com/claycarson/film/cocaine-cowboys/,2.5,,,2017-10-12
2019-11-12,The Cabin in the Woods,2011,https://letterboxd.com/claycarson/film/the-cabin-in-the-woods/,3,,,2017-10-15
2019-11-12,The Babysitter,2017,https://letterboxd.com/claycarson/film/the-babysitter-2017/,2,,,2017-10-26
2019-11-12,Get Me Roger Stone,2017,https://letterboxd.com/claycarson/film/get-me-roger-stone/,2.5,,,2017-10-31
2019-11-12,American Anarchist,2016,https://letterboxd.com/claycarson/film/american-anarchist/,2.5,,,2017-11-01
2019-11-12,Fittest on Earth: A Decade of Fitness,2017,https://letterboxd.com/claycarson/film/fittest-on-earth-a-decade-of-fitness/,3,,,2017-11-01
2019-11-12,What We Do in the Shadows,2014,https://letterboxd.com/claycarson/film/what-we-do-in-the-shadows/,3.5,,,2017-11-03
2019-11-12,Girls Trip,2017,https://letterboxd.com/claycarson/film/girls-trip/,3.5,,,2017-11-05
2019-11-12,Nocturnal Animals,2016,https://letterboxd.com/claycarson/film/nocturnal-animals/,3.5,,,2017-11-13
2019-11-12,Wind River,2017,https://letterboxd.com/claycarson/film/wind-river-2017/,3.5,,,2017-11-15
2019-11-12,Spider-Man: Homecoming,2017,https://letterboxd.com/claycarson/film/spider-man-homecoming/,3.5,,,2017-11-22
2019-11-12,The Godfather: Part II,1974,https://letterboxd.com/claycarson/film/the-godfather-part-ii/,2,,,2017-11-23
2019-11-12,Curly Sue,1991,https://letterboxd.com/claycarson/film/curly-sue/,2.5,,,2017-11-25
2019-11-12,Kong: Skull Island,2017,https://letterboxd.com/claycarson/film/kong-skull-island/,3,,,2017-11-28
2019-11-12,Moana,2016,https://letterboxd.com/claycarson/film/moana-2016/,4,,,2017-12-04
2019-11-12,The Magnificent Seven,2016,https://letterboxd.com/claycarson/film/the-magnificent-seven-2016/,2,,,2017-12-05
2019-11-12,Everything or Nothing,2012,https://letterboxd.com/claycarson/film/everything-or-nothing-2012/,2,,,2017-12-05
2019-11-12,The Shape of Water,2017,https://letterboxd.com/claycarson/film/the-shape-of-water/,1,,,2017-12-26
2019-11-12,mother!,2017,https://letterboxd.com/claycarson/film/mother-2017/,3.5,,,2017-12-28
2019-11-12,Ingrid Goes West,2017,https://letterboxd.com/claycarson/film/ingrid-goes-west/,2.5,,,2017-12-30
2019-11-12,The Room,2003,https://letterboxd.com/claycarson/film/the-room/,2.5,,,2018-01-04
2019-11-12,The Killing of a Sacred Deer,2017,https://letterboxd.com/claycarson/film/the-killing-of-a-sacred-deer/,3.5,,,2018-01-21
2019-11-12,Blade Runner 2049,2017,https://letterboxd.com/claycarson/film/blade-runner-2049/,1.5,,,2018-01-24
2019-11-12,Ghostbusters,2016,https://letterboxd.com/claycarson/film/ghostbusters-2016/,2,,,2018-02-23
2019-11-12,"Three Billboards Outside Ebbing, Missouri",2017,https://letterboxd.com/claycarson/film/three-billboards-outside-ebbing-missouri/,3.5,,,2018-02-25
2019-11-12,Darkest Hour,2017,https://letterboxd.com/claycarson/film/darkest-hour/,2.5,,,2018-02-28
2019-11-12,Call Me by Your Name,2017,https://letterboxd.com/claycarson/film/call-me-by-your-name/,3.5,,,2018-03-05
2019-11-12,Thor: Ragnarok,2017,https://letterboxd.com/claycarson/film/thor-ragnarok/,2.5,,,2018-03-10
2019-11-12,Oblivion,2013,https://letterboxd.com/claycarson/film/oblivion-2013/,2.5,,,2018-03-10
2019-11-12,When We First Met,2018,https://letterboxd.com/claycarson/film/when-we-first-met/,2,,,2018-03-18
2019-11-12,Black Panther,2018,https://letterboxd.com/claycarson/film/black-panther-2018/,4.5,,,2018-03-29
2019-11-12,Molly's Game,2017,https://letterboxd.com/claycarson/film/mollys-game/,4,,,2018-04-08
2019-11-12,The Greatest Showman,2017,https://letterboxd.com/claycarson/film/the-greatest-showman/,3,,,2018-04-19
2019-11-12,The Perfect Score,2004,https://letterboxd.com/claycarson/film/the-perfect-score/,1,,,2018-04-25
2019-11-12,Avengers: Infinity War,2018,https://letterboxd.com/claycarson/film/avengers-infinity-war/,4,,,2018-05-03
2019-11-12,American Assassin,2017,https://letterboxd.com/claycarson/film/american-assassin/,2.5,,,2018-05-09
2019-11-12,The Disaster Artist,2017,https://letterboxd.com/claycarson/film/the-disaster-artist/,3,,,2018-05-16
2019-11-12,Fahrenheit 451,2018,https://letterboxd.com/claycarson/film/fahrenheit-451-2018/,2.5,,,2018-05-20
2019-11-12,The Hitman's Bodyguard,2017,https://letterboxd.com/claycarson/film/the-hitmans-bodyguard/,2.5,,,2018-05-23
2019-11-12,Baywatch,2017,https://letterboxd.com/claycarson/film/baywatch/,2.5,,,2018-05-23
2019-11-12,Rough Night,2017,https://letterboxd.com/claycarson/film/rough-night/,2.5,,,2018-06-17
2019-11-12,Ready Player One,2018,https://letterboxd.com/claycarson/film/ready-player-one/,3,,,2018-07-20
2019-11-12,Red Sparrow,2018,https://letterboxd.com/claycarson/film/red-sparrow/,2.5,,,2018-07-22
2019-11-12,To All the Boys I've Loved Before,2018,https://letterboxd.com/claycarson/film/to-all-the-boys-ive-loved-before/,3,,,2018-08-22
2019-11-12,Mississippi Grind,2015,https://letterboxd.com/claycarson/film/mississippi-grind/,2.5,,,2018-08-25
2019-11-12,Deadpool 2,2018,https://letterboxd.com/claycarson/film/deadpool-2/,3.5,,,2018-09-10
2019-11-12,Upgrade,2018,https://letterboxd.com/claycarson/film/upgrade/,2.5,,,2018-09-10
2019-11-12,Super Troopers 2,2018,https://letterboxd.com/claycarson/film/super-troopers-2/,1,,,2018-09-10
2019-11-12,American Animals,2018,https://letterboxd.com/claycarson/film/american-animals/,2.5,,,2018-09-26
2019-11-12,Eighth Grade,2018,https://letterboxd.com/claycarson/film/eighth-grade/,4,,,2018-11-10
2019-11-12,Sorry to Bother You,2018,https://letterboxd.com/claycarson/film/sorry-to-bother-you/,3.5,,,2018-11-10
2019-11-12,The Spy Who Dumped Me,2018,https://letterboxd.com/claycarson/film/the-spy-who-dumped-me/,1,,,2018-11-15
2019-11-12,12 Angry Men,1957,https://letterboxd.com/claycarson/film/12-angry-men/,4,,,2018-11-28
2019-11-12,The Machinist,2004,https://letterboxd.com/claycarson/film/the-machinist/,3.5,,,2018-11-29
2019-11-12,All the President's Men,1976,https://letterboxd.com/claycarson/film/all-the-presidents-men/,4.5,,,2018-12-05
2019-11-12,Bohemian Rhapsody,2018,https://letterboxd.com/claycarson/film/bohemian-rhapsody/,3,,,2018-12-05
2019-11-12,Heat,1995,https://letterboxd.com/claycarson/film/heat-1995/,3,,,2018-12-06
2019-11-12,Mission: Impossible - Fallout,2018,https://letterboxd.com/claycarson/film/mission-impossible-fallout/,2.5,,,2018-12-12
2019-11-12,Roma,2018,https://letterboxd.com/claycarson/film/roma-2018/,3.5,,,2018-12-17
2019-11-12,"Game Over, Man!",2018,https://letterboxd.com/claycarson/film/game-over-man/,3,,,2018-12-17
2019-11-12,Spider-Man: Into the Spider-Verse,2018,https://letterboxd.com/claycarson/film/spider-man-into-the-spider-verse/,5,,,2018-12-21
2019-11-12,Office Christmas Party,2016,https://letterboxd.com/claycarson/film/office-christmas-party/,3,,,2018-12-23
2019-11-12,Furious 7,2015,https://letterboxd.com/claycarson/film/furious-7/,3,,,2018-12-24
2019-11-12,A Simple Favor,2018,https://letterboxd.com/claycarson/film/a-simple-favor/,3.5,,,2018-12-27
2019-11-12,Vice,2018,https://letterboxd.com/claycarson/film/vice-2018/,3,,,2018-12-27
2019-11-12,Annihilation,2018,https://letterboxd.com/claycarson/film/annihilation/,2.5,,,2019-01-01
2019-11-12,The Ballad of Buster Scruggs,2018,https://letterboxd.com/claycarson/film/the-ballad-of-buster-scruggs/,4,,,2019-01-03
2019-11-12,Bad Times at the El Royale,2018,https://letterboxd.com/claycarson/film/bad-times-at-the-el-royale/,4,,,2019-01-12
2019-11-12,Free Solo,2018,https://letterboxd.com/claycarson/film/free-solo/,4,,,2019-01-22
2019-11-12,First Man,2018,https://letterboxd.com/claycarson/film/first-man/,3,,,2019-01-27
2019-11-12,Colossal,2016,https://letterboxd.com/claycarson/film/colossal-2016/,3,,,2019-03-04
2019-11-12,Captain Marvel,2019,https://letterboxd.com/claycarson/film/captain-marvel/,3.5,,,2019-03-27
2019-11-12,Triple Frontier,2019,https://letterboxd.com/claycarson/film/triple-frontier/,1.5,,,2019-03-27
2019-11-12,The Dawn Wall,2017,https://letterboxd.com/claycarson/film/the-dawn-wall/,3.5,,,2019-04-03
2019-11-12,Avengers: Endgame,2019,https://letterboxd.com/claycarson/film/avengers-endgame/,4,,,2019-05-14
2019-11-12,Perfect Bid: The Contestant Who Knew Too Much,2017,https://letterboxd.com/claycarson/film/perfect-bid-the-contestant-who-knew-too-much/,2,,,2019-05-14
2019-11-12,Booksmart,2019,https://letterboxd.com/claycarson/film/booksmart/,4.5,,,2019-05-26
2019-11-12,Apollo 11,2019,https://letterboxd.com/claycarson/film/apollo-11-2019/,3,,,2019-07-17
2019-11-12,Long Shot,2019,https://letterboxd.com/claycarson/film/long-shot-2019/,2,,,2019-08-03
2019-11-12,Driven,2019,https://letterboxd.com/claycarson/film/driven-2019/,2,,,2019-08-22
2019-11-12,Pokémon Detective Pikachu,2019,https://letterboxd.com/claycarson/film/pokemon-detective-pikachu/,3,,,2019-08-23
2019-11-12,The Hustle,2019,https://letterboxd.com/claycarson/film/the-hustle-2019/,2,,,2019-08-25
2019-11-12,Platoon,1986,https://letterboxd.com/claycarson/film/platoon/,2.5,,,2019-09-03
2019-11-12,Taxi Driver,1976,https://letterboxd.com/claycarson/film/taxi-driver/,3.5,,,2019-09-03
2019-11-12,The Rainmaker,1997,https://letterboxd.com/claycarson/film/the-rainmaker-1997/,4,,,2019-09-16
2019-11-12,Deliverance,1972,https://letterboxd.com/claycarson/film/deliverance/,3.5,,,2019-09-16
2019-11-12,Late Night,2019,https://letterboxd.com/claycarson/film/late-night/,2,,,2019-09-18
2019-11-12,Jiro Dreams of Sushi,2011,https://letterboxd.com/claycarson/film/jiro-dreams-of-sushi/,4,,,2019-09-25
2019-11-12,Yesterday,2019,https://letterboxd.com/claycarson/film/yesterday-2019/,2.5,,,2019-09-28
2019-11-12,Glengarry Glen Ross,1992,https://letterboxd.com/claycarson/film/glengarry-glen-ross/,3.5,,,2019-10-01
2019-11-12,Spider-Man: Far from Home,2019,https://letterboxd.com/claycarson/film/spider-man-far-from-home/,3.5,,,2019-10-03
2019-11-12,Between Two Ferns: The Movie,2019,https://letterboxd.com/claycarson/film/between-two-ferns-the-movie/,3,,,2019-10-03
2019-11-12,Carrie,1976,https://letterboxd.com/claycarson/film/carrie-1976/,2.5,,,2019-10-09
2019-11-12,Schindler's List,1993,https://letterboxd.com/claycarson/film/schindlers-list/,3.5,,,2019-10-09
2019-11-12,Face/Off,1997,https://letterboxd.com/claycarson/film/face-off/,2,,,2019-10-10
2019-11-12,Alien,1979,https://letterboxd.com/claycarson/film/alien/,3,,,2019-10-11
2019-11-12,El Camino: A Breaking Bad Movie,2019,https://letterboxd.com/claycarson/film/el-camino-a-breaking-bad-movie/,3,,,2019-10-15
2019-11-12,Signs,2002,https://letterboxd.com/claycarson/film/signs/,2.5,,,2019-10-15
2019-11-12,Patriot Games,1992,https://letterboxd.com/claycarson/film/patriot-games/,2.5,,,2019-10-24
2019-11-12,Dead Poets Society,1989,https://letterboxd.com/claycarson/film/dead-poets-society/,4.5,,,2019-10-24
2019-11-12,Us,2019,https://letterboxd.com/claycarson/film/us-2019/,3.5,,,2019-10-27
2019-11-12,Wall Street,1987,https://letterboxd.com/claycarson/film/wall-street/,3,,,2019-10-29
2019-11-12,Psycho,1960,https://letterboxd.com/claycarson/film/psycho/,3,,,2019-10-31
2019-11-10,Joker,2019,https://letterboxd.com/claycarson/film/joker-2019/,2,,,2019-11-09
2019-11-12,American Beauty,1999,https://letterboxd.com/claycarson/film/american-beauty/,2.5,,,2019-11-11
2019-11-19,Good Boys,2019,https://letterboxd.com/claycarson/film/good-boys-2019/,3.5,,,2019-11-18
